Entity,Code,Year,Gas per capita (kWh)
Colombia,COL,1982,1205.2914
Colombia,COL,1983,1303.7346
Colombia,COL,1984,1265.4922
Colombia,COL,1985,1242.3083
Colombia,COL,1986,1237.337
Colombia,COL,1987,1229.8202
Colombia,COL,1988,1208.6439
Colombia,COL,1989,1129.5574
Colombia,COL,1990,1147.7882
Colombia,COL,1991,1159.5867
Colombia,COL,1992,1118.6451
Colombia,COL,1993,1138.7275
Colombia,COL,1994,1104.8588
Colombia,COL,1995,1152.9713
Colombia,COL,1996,1231.2198
Colombia,COL,1997,1521.508
Colombia,COL,1998,1736.3884
Colombia,COL,1999,1474.8981
Colombia,COL,2000,1462.6514
Colombia,COL,2001,1490.7906
Colombia,COL,2002,1482.838
Colombia,COL,2003,1400.4636
Colombia,COL,2004,1473.0071
Colombia,COL,2005,1526.8119
Colombia,COL,2006,1581.5342
Colombia,COL,2007,1653.7051
Colombia,COL,2008,1660.4044
Colombia,COL,2009,1890.9001
Colombia,COL,2010,1951.3383
Colombia,COL,2011,1879.3156
Colombia,COL,2012,2067.5835
Colombia,COL,2013,2265.9438
Colombia,COL,2014,2438.8523
Colombia,COL,2015,2379.413
Colombia,COL,2016,2534.0125
Colombia,COL,2017,2446.768
Colombia,COL,2018,2583.3445
Colombia,COL,2019,2564.5425
Colombia,COL,2020,2576.5771
Colombia,COL,2021,2450.9844
Colombia,COL,2022,2426.0762
Croatia,HRV,1990,5236.8267
Croatia,HRV,1991,4878.9087
Croatia,HRV,1992,5106.06
Croatia,HRV,1993,5397.807
Croatia,HRV,1994,5050.181
Croatia,HRV,1995,4679.536
Croatia,HRV,1996,5297.172
Croatia,HRV,1997,5546.1006
Croatia,HRV,1998,5390.201
Croatia,HRV,1999,5530.0063
Croatia,HRV,2000,5649.302
Croatia,HRV,2001,5974.3584
Croatia,HRV,2002,6149.4033
Croatia,HRV,2003,6142.3184
Croatia,HRV,2004,6395.698
Croatia,HRV,2005,6204.138
Croatia,HRV,2006,6152.5386
Croatia,HRV,2007,7088.786
Croatia,HRV,2008,6889.5513
Croatia,HRV,2009,6378.134
Croatia,HRV,2010,7007.647
Croatia,HRV,2011,6868.745
Croatia,HRV,2012,6479.3857
Croatia,HRV,2013,6158.933
Croatia,HRV,2014,5482.2334
Croatia,HRV,2015,5690.559
Croatia,HRV,2016,5976.572
Croatia,HRV,2017,6916.3726
Croatia,HRV,2018,6407.5093
Croatia,HRV,2019,6775.5747
Croatia,HRV,2020,7168.4185
Croatia,HRV,2021,6958.3345
Croatia,HRV,2022,6046.4917
Cyprus,CYP,2006,0
Cyprus,CYP,2007,0
Czechia,CZE,1965,442.1952
Czechia,CZE,1966,461.3993
Czechia,CZE,1967,552.9638
Czechia,CZE,1968,680.77594
Czechia,CZE,1969,745.6127
Czechia,CZE,1970,817.9567
Czechia,CZE,1971,1014.10333
Czechia,CZE,1972,1097.3707
Czechia,CZE,1973,1199.2059
Czechia,CZE,1974,1453.2124
Czechia,CZE,1975,1652.949
Czechia,CZE,1976,1813.6562
Czechia,CZE,1977,2049.6824
Czechia,CZE,1978,2285.1406
Czechia,CZE,1979,2552.5066
Czechia,CZE,1980,2931.9448
Czechia,CZE,1981,2937.375
Czechia,CZE,1982,3108.4812
Czechia,CZE,1983,3645.4792
Czechia,CZE,1984,3879.7437
Czechia,CZE,1985,4762.371
Czechia,CZE,1986,5032.2837
Czechia,CZE,1987,5489.7646
Czechia,CZE,1988,5523.626
Czechia,CZE,1989,5700.2046
Czechia,CZE,1990,5924.631
Czechia,CZE,1991,5715.5874
Czechia,CZE,1992,6541.634
Czechia,CZE,1993,6680.1353
Czechia,CZE,1994,6523.373
Czechia,CZE,1995,7389.202
Czechia,CZE,1996,8516.8955
Czechia,CZE,1997,8676.757
Czechia,CZE,1998,8708.269
Czechia,CZE,1999,8767.609
Czechia,CZE,2000,8522.639
Czechia,CZE,2001,9131.134
Czechia,CZE,2002,8817.249
Czechia,CZE,2003,8899.728
Czechia,CZE,2004,8826.938
Czechia,CZE,2005,8714.974
Czechia,CZE,2006,8570.041
Czechia,CZE,2007,8143.4395
Czechia,CZE,2008,8038.498
Czechia,CZE,2009,7593.2817
Czechia,CZE,2010,8968.083
Czechia,CZE,2011,7544.554
Czechia,CZE,2012,7585.9585
Czechia,CZE,2013,7683.3315
Czechia,CZE,2014,6836.2446
Czechia,CZE,2015,7164.189
Czechia,CZE,2016,7751.042
Czechia,CZE,2017,7952.259
Czechia,CZE,2018,7577.721
Czechia,CZE,2019,7900.776
Czechia,CZE,2020,8035.718
Czechia,CZE,2021,8628.715
Czechia,CZE,2022,7029.2134
Denmark,DNK,1983,28.481712
Denmark,DNK,1984,230.02383
Denmark,DNK,1985,1311.4095
Denmark,DNK,1986,2337.7688
Denmark,DNK,1987,2965.768
Denmark,DNK,1988,3613.8975
Denmark,DNK,1989,3845.9663
Denmark,DNK,1990,4091.274
Denmark,DNK,1991,4710.0195
Denmark,DNK,1992,4936.0215
Denmark,DNK,1993,5527.2534
Denmark,DNK,1994,6152.526
Denmark,DNK,1995,7095.081
Denmark,DNK,1996,8324.758
Denmark,DNK,1997,8663.175
Denmark,DNK,1998,9303.277
Denmark,DNK,1999,9717.119
Denmark,DNK,2000,9553.001
Denmark,DNK,2001,9945.406
Denmark,DNK,2002,10005.755
Denmark,DNK,2003,10082.579
Denmark,DNK,2004,9998.978
Denmark,DNK,2005,9566.331
Denmark,DNK,2006,9707.629
Denmark,DNK,2007,8666.427
Denmark,DNK,2008,8671.315
Denmark,DNK,2009,8292.462
Denmark,DNK,2010,9339.071
Denmark,DNK,2011,7796.5425
Denmark,DNK,2012,7249.28
Denmark,DNK,2013,6808.0264
Denmark,DNK,2014,5821.341
Denmark,DNK,2015,5828.4116
Denmark,DNK,2016,5896.86
Denmark,DNK,2017,5605.8096
Denmark,DNK,2018,5412.0933
Denmark,DNK,2019,4999.7207
Denmark,DNK,2020,3986.8389
Denmark,DNK,2021,4047.44
Denmark,DNK,2022,2887.631
Ecuador,ECU,1970,113.05496
Ecuador,ECU,1971,109.87325
Ecuador,ECU,1972,154.86177
Ecuador,ECU,1973,86.52693
Ecuador,ECU,1974,168.27928
Ecuador,ECU,1975,204.58665
Ecuador,ECU,1976,181.51097
Ecuador,ECU,1977,113.0981
Ecuador,ECU,1978,113.09237
Ecuador,ECU,1979,79.27047
Ecuador,ECU,1980,60.037975
Ecuador,ECU,1981,94.681816
Ecuador,ECU,1982,119.384766
Ecuador,ECU,1983,144.1209
Ecuador,ECU,1984,202.36223
Ecuador,ECU,1985,201.07391
Ecuador,ECU,1986,194.8526
Ecuador,ECU,1987,176.91158
Ecuador,ECU,1988,201.80864
Ecuador,ECU,1989,156.05096
Ecuador,ECU,1990,250.41042
Ecuador,ECU,1991,300.37402
Ecuador,ECU,1992,295.16626
Ecuador,ECU,1993,333.24582
Ecuador,ECU,1994,295.16583
Ecuador,ECU,1995,279.64267
Ecuador,ECU,1996,291.3618
Ecuador,ECU,1997,260.97028
Ecuador,ECU,1998,261.20496
Ecuador,ECU,1999,241.744
Ecuador,ECU,2000,258.82288
Ecuador,ECU,2001,258.93692
Ecuador,ECU,2002,101.31176
Ecuador,ECU,2003,173.733
Ecuador,ECU,2004,397.41846
Ecuador,ECU,2005,401.06702
Ecuador,ECU,2006,430.7511
Ecuador,ECU,2007,383.69147
Ecuador,ECU,2008,344.07004
Ecuador,ECU,2009,398.75067
Ecuador,ECU,2010,412.88828
Ecuador,ECU,2011,368.00507
Ecuador,ECU,2012,483.7085
Ecuador,ECU,2013,541.36127
Ecuador,ECU,2014,546.7805
Ecuador,ECU,2015,506.93878
Ecuador,ECU,2016,539.1309
Ecuador,ECU,2017,493.04645
Ecuador,ECU,2018,427.531
Ecuador,ECU,2019,374.53714
Ecuador,ECU,2020,313.74274
Ecuador,ECU,2021,327.03055
Ecuador,ECU,2022,305.39227
Egypt,EGY,1965,15.303321
Egypt,EGY,1966,17.049873
Egypt,EGY,1967,16.631481
Egypt,EGY,1968,16.232674
Egypt,EGY,1969,20.101654
Egypt,EGY,1970,23.52151
Egypt,EGY,1971,23.009495
Egypt,EGY,1972,18.809813
Egypt,EGY,1973,14.779457
Egypt,EGY,1974,15.225264
Egypt,EGY,1975,12.41116
Egypt,EGY,1976,92.24683
Egypt,EGY,1977,109.11257
Egypt,EGY,1978,171.31013
Egypt,EGY,1979,252.859
Egypt,EGY,1980,479.61588
Egypt,EGY,1981,523.05615
Egypt,EGY,1982,557.5939
Egypt,EGY,1983,636.1967
Egypt,EGY,1984,794.8916
Egypt,EGY,1985,948.3451
Egypt,EGY,1986,1063.1157
Egypt,EGY,1987,1143.8966
Egypt,EGY,1988,1226.6464
Egypt,EGY,1989,1335.8982
Egypt,EGY,1990,1357.5854
Egypt,EGY,1991,1491.1016
Egypt,EGY,1992,1575.5767
Egypt,EGY,1993,1770.3217
Egypt,EGY,1994,1839.8796
Egypt,EGY,1995,1889.9928
Egypt,EGY,1996,1908.4058
Egypt,EGY,1997,1925.1799
Egypt,EGY,1998,1926.5186
Egypt,EGY,1999,2257.9714
Egypt,EGY,2000,2697.16
Egypt,EGY,2001,3236.7705
Egypt,EGY,2002,3428.5469
Egypt,EGY,2003,3763.1643
Egypt,EGY,2004,3935.7966
Egypt,EGY,2005,3846.3328
Egypt,EGY,2006,4357.112
Egypt,EGY,2007,4490.6416
Egypt,EGY,2008,4688.246
Egypt,EGY,2009,4788.8
Egypt,EGY,2010,4976.18
Egypt,EGY,2011,5354.173
Egypt,EGY,2012,5549.859
Egypt,EGY,2013,5301.1875
Egypt,EGY,2014,4834.985
Egypt,EGY,2015,4709.065
Egypt,EGY,2016,4946.0933
Egypt,EGY,2017,5495.086
Egypt,EGY,2018,5744.57
Egypt,EGY,2019,5589.7905
Egypt,EGY,2020,5425.7773
Egypt,EGY,2021,5689.7173
Egypt,EGY,2022,5473.2437
Estonia,EST,1985,6872.6587
Estonia,EST,1986,6204.535
Estonia,EST,1987,6671.3726
Estonia,EST,1988,7130.254
Estonia,EST,1989,7091.8076
Estonia,EST,1990,9050.402
Estonia,EST,1991,9116.989
Estonia,EST,1992,5417.6357
Estonia,EST,1993,2749.517
Estonia,EST,1994,4025.6345
Estonia,EST,1995,4663.138
Estonia,EST,1996,5207.469
Estonia,EST,1997,5106.9614
Estonia,EST,1998,4882.539
Estonia,EST,1999,4772.019
Estonia,EST,2000,5511.7437
Estonia,EST,2001,5952.8096
Estonia,EST,2002,5023.415
Estonia,EST,2003,5770.0176
Estonia,EST,2004,6611.4297
Estonia,EST,2005,6865.3506
Estonia,EST,2006,6979.04
Estonia,EST,2007,6969.392
Estonia,EST,2008,6702.253
Estonia,EST,2009,4576.238
Estonia,EST,2010,4913.1265
Estonia,EST,2011,4409.444
Estonia,EST,2012,4795.559
Estonia,EST,2013,4896.4897
Estonia,EST,2014,3853.4658
Estonia,EST,2015,3454.1301
Estonia,EST,2016,3784.9712
Estonia,EST,2017,3710.5176
Estonia,EST,2018,3784.433
Estonia,EST,2019,3511.9946
Estonia,EST,2020,3234.7988
Estonia,EST,2021,3660.0999
Estonia,EST,2022,2730.869
Europe,,1965,2513.6882
Europe,,1966,2792.108
Europe,,1967,3115.6416
Europe,,1968,3511.7952
Europe,,1969,3954.78
Europe,,1970,4535.0054
Europe,,1971,5154.5444
Europe,,1972,5718.843
Europe,,1973,6300.177
Europe,,1974,6839.1694
Europe,,1975,7365.583
Europe,,1976,8018.993
Europe,,1977,8462.042
Europe,,1978,8882.975
Europe,,1979,9364.561
Europe,,1980,9479.119
Europe,,1981,9717.5625
Europe,,1982,10056.059
Europe,,1983,10613.817
Europe,,1984,11359.833
Europe,,1985,10834.295
Europe,,1986,10990.469
Europe,,1987,11503.709
Europe,,1988,11814.343
Europe,,1989,12003.61
Europe,,1990,12551.673
Europe,,1991,12744.675
Europe,,1992,12183.809
Europe,,1993,12157.986
Europe,,1994,11593.335
Europe,,1995,11724.913
Europe,,1996,12450.549
Europe,,1997,11882.229
Europe,,1998,12175.952
Europe,,1999,12428.269
Europe,,2000,12720.289
Europe,,2001,12933.955
Europe,,2002,13007.587
Europe,,2003,13425.288
Europe,,2004,13776.425
Europe,,2005,13989.721
Europe,,2006,14157.64
Europe,,2007,14086.118
Europe,,2008,14077.033
Europe,,2009,13027.656
Europe,,2010,13997.562
Europe,,2011,13454.777
Europe,,2012,13119.355
Europe,,2013,12884.627
Europe,,2014,12056.99
Europe,,2015,11971.8
Europe,,2016,12515.733
Europe,,2017,12838.116
Europe,,2018,13053.921
Europe,,2019,13049.006
Europe,,2020,12531.782
Europe,,2021,13520.744
Europe,,2022,11735.474
European Union (27),,1965,989.9345
European Union (27),,1966,1114.8234
European Union (27),,1967,1315.4331
European Union (27),,1968,1657.1504
European Union (27),,1969,2069.622
European Union (27),,1970,2492.1194
European Union (27),,1971,2933.0444
European Union (27),,1972,3447.3325
European Union (27),,1973,3931.483
European Union (27),,1974,4375.6436
European Union (27),,1975,4689.301
European Union (27),,1976,5097.2944
European Union (27),,1977,5284.4727
European Union (27),,1978,5463.4326
European Union (27),,1979,5691.99
European Union (27),,1980,5646.1904
European Union (27),,1981,5534.4175
European Union (27),,1982,5368.42
European Union (27),,1983,5555.2544
European Union (27),,1984,5825.112
European Union (27),,1985,6092.165
European Union (27),,1986,6162.6836
European Union (27),,1987,6467.1455
European Union (27),,1988,6440.982
European Union (27),,1989,6647.3164
European Union (27),,1990,6960.102
European Union (27),,1991,7103.6553
European Union (27),,1992,6849.2617
European Union (27),,1993,6969.3164
European Union (27),,1994,6868.7046
European Union (27),,1995,7427.661
European Union (27),,1996,8057.6484
European Union (27),,1997,7831.482
European Union (27),,1998,8037.388
European Union (27),,1999,8230.071
European Union (27),,2000,8411.968
European Union (27),,2001,8687.565
European Union (27),,2002,8730.55
European Union (27),,2003,9173.718
European Union (27),,2004,9388.544
European Union (27),,2005,9677.839
European Union (27),,2006,9615.776
European Union (27),,2007,9420.55
European Union (27),,2008,9580.682
European Union (27),,2009,8971.358
European Union (27),,2010,9621.098
European Union (27),,2011,8837.597
European Union (27),,2012,8667.277
European Union (27),,2013,8484.386
European Union (27),,2014,7496.402
European Union (27),,2015,7832.4688
European Union (27),,2016,8317.174
European Union (27),,2017,8696.501
European Union (27),,2018,8522.588
European Union (27),,2019,8820.811
European Union (27),,2020,8532.787
European Union (27),,2021,8920.63
European Union (27),,2022,7676.0947
Finland,FIN,1974,947.5252
Finland,FIN,1975,1561.1124
Finland,FIN,1976,1823.7839
Finland,FIN,1977,1849.6484
Finland,FIN,1978,2008.1079
Finland,FIN,1979,1995.8671
Finland,FIN,1980,1871.6809
Finland,FIN,1981,1482.969
Finland,FIN,1982,1392.9
Finland,FIN,1983,1342.7985
Finland,FIN,1984,1529.7344
Finland,FIN,1985,1932.9272
Finland,FIN,1986,2332.618
Finland,FIN,1987,3076.172
Finland,FIN,1988,3299.2605
Finland,FIN,1989,4310.621
Finland,FIN,1990,5055.598
Finland,FIN,1991,5299.3145
Finland,FIN,1992,5471.905
Finland,FIN,1993,5627.0376
Finland,FIN,1994,6184.5444
Finland,FIN,1995,6397.88
Finland,FIN,1996,6671.479
Finland,FIN,1997,6544.494
Finland,FIN,1998,7477.642
Finland,FIN,1999,7468.7827
Finland,FIN,2000,7613.6816
Finland,FIN,2001,8242.086
Finland,FIN,2002,8164.4614
Finland,FIN,2003,9015.9375
Finland,FIN,2004,8660.818
Finland,FIN,2005,7897.3403
Finland,FIN,2006,8408.262
Finland,FIN,2007,7744.823
Finland,FIN,2008,7882.1255
Finland,FIN,2009,7001.5566
Finland,FIN,2010,7700.5127
Finland,FIN,2011,6703.571
Finland,FIN,2012,5900.5903
Finland,FIN,2013,5461.916
Finland,FIN,2014,4862.5796
Finland,FIN,2015,4175.343
Finland,FIN,2016,3653.4805
Finland,FIN,2017,3326.7395
Finland,FIN,2018,3809.7925
Finland,FIN,2019,3683.5542
Finland,FIN,2020,3746.8943
Finland,FIN,2021,3752.8723
Finland,FIN,2022,1953.8087
France,FRA,1965,1038.992
France,FRA,1966,1084.4937
France,FRA,1967,1226.8713
France,FRA,1968,1453.3828
France,FRA,1969,1674.0951
France,FRA,1970,1890.7852
France,FRA,1971,2221.3843
France,FRA,1972,2604.2947
France,FRA,1973,3030.769
France,FRA,1974,3143.1763
France,FRA,1975,3486.5564
France,FRA,1976,3728.8076
France,FRA,1977,3874.9841
France,FRA,1978,4114.306
France,FRA,1979,4536.431
France,FRA,1980,4686.311
France,FRA,1981,4734.0312
France,FRA,1982,4524.5547
France,FRA,1983,4795.5864
France,FRA,1984,4868.032
France,FRA,1985,5186.015
France,FRA,1986,5190.658
France,FRA,1987,5226.5986
France,FRA,1988,5175.346
France,FRA,1989,5040.9126
France,FRA,1990,5366.7427
France,FRA,1991,5855.15
France,FRA,1992,5820.725
France,FRA,1993,5933.262
France,FRA,1994,5646.5117
France,FRA,1995,5990.528
France,FRA,1996,6597.1104
France,FRA,1997,6301.405
France,FRA,1998,6690.6416
France,FRA,1999,6790
France,FRA,2000,7090.433
France,FRA,2001,7399.5703
France,FRA,2002,7342.4673
France,FRA,2003,7655.8105
France,FRA,2004,7768.0483
France,FRA,2005,7885.062
France,FRA,2006,7564.214
France,FRA,2007,7298.4473
France,FRA,2008,7515.505
France,FRA,2009,7203.8486
France,FRA,2010,7937.3516
France,FRA,2011,6852.8633
France,FRA,2012,7046.6626
France,FRA,2013,7127.658
France,FRA,2014,5961.511
France,FRA,2015,6386.446
France,FRA,2016,6958.964
France,FRA,2017,6978.9272
France,FRA,2018,6664.568
France,FRA,2019,6779.845
France,FRA,2020,6293.8594
France,FRA,2021,6669.8325
France,FRA,2022,5937.455
Germany,DEU,1965,407.3738
Germany,DEU,1966,485.91153
Germany,DEU,1967,621.82764
Germany,DEU,1968,1015.75885
Germany,DEU,1969,1439.723
Germany,DEU,1970,2040.2115
Germany,DEU,1971,2687.8223
Germany,DEU,1972,3474.2117
Germany,DEU,1973,4478.732
Germany,DEU,1974,5606.2314
Germany,DEU,1975,5924.3745
Germany,DEU,1976,6282.058
Germany,DEU,1977,6683.492
Germany,DEU,1978,7178.329
Germany,DEU,1979,7950.6157
Germany,DEU,1980,7851.3315
Germany,DEU,1981,7516.7993
Germany,DEU,1982,6981.813
Germany,DEU,1983,7262.757
Germany,DEU,1984,7584.274
Germany,DEU,1985,7489.7
Germany,DEU,1986,7452.1304
Germany,DEU,1987,8049.8115
Germany,DEU,1988,7885.7144
Germany,DEU,1989,8025.678
Germany,DEU,1990,8024.213
Germany,DEU,1991,8385.666
Germany,DEU,1992,8249.195
Germany,DEU,1993,8689.126
Germany,DEU,1994,8814.398
Germany,DEU,1995,9582.621
Germany,DEU,1996,10699.886
Germany,DEU,1997,10204.732
Germany,DEU,1998,10287.109
Germany,DEU,1999,10252.843
Germany,DEU,2000,10168.348
Germany,DEU,2001,10727.922
Germany,DEU,2002,10720.666
Germany,DEU,2003,10863.606
Germany,DEU,2004,10929.579
Germany,DEU,2005,11116.689
Germany,DEU,2006,11333.994
Germany,DEU,2007,10917.961
Germany,DEU,2008,11019.871
Germany,DEU,2009,10390.04
Germany,DEU,2010,10829.53
Germany,DEU,2011,9930.896
Germany,DEU,2012,9946.593
Germany,DEU,2013,10403.247
Germany,DEU,2014,9027.131
Germany,DEU,2015,9376.213
Germany,DEU,2016,10310.126
Germany,DEU,2017,10618.958
Germany,DEU,2018,10356.35
Germany,DEU,2019,10737.825
Germany,DEU,2020,10453.444
Germany,DEU,2021,10997.8545
Germany,DEU,2022,9270.737
Greece,GRC,1982,88.52094
Greece,GRC,1983,83.434044
Greece,GRC,1984,90.8075
Greece,GRC,1985,84.47539
Greece,GRC,1986,114.60008
Greece,GRC,1987,129.62221
Greece,GRC,1988,154.07321
Greece,GRC,1989,153.98589
Greece,GRC,1990,155.93672
Greece,GRC,1991,152.72021
Greece,GRC,1992,139.95471
Greece,GRC,1993,102.38141
Greece,GRC,1994,51.96094
Greece,GRC,1995,47.56277
Greece,GRC,1996,53.05999
Greece,GRC,1997,182.86896
Greece,GRC,1998,744.56647
Greece,GRC,1999,1328.351
Greece,GRC,2000,1775.8359
Greece,GRC,2001,1747.1505
Greece,GRC,2002,1874.9078
Greece,GRC,2003,2116.936
Greece,GRC,2004,2326.0928
Greece,GRC,2005,2342.432
Greece,GRC,2006,2763.617
Greece,GRC,2007,3504.291
Greece,GRC,2008,4066.401
Greece,GRC,2009,3420.2617
Greece,GRC,2010,3755.6982
Greece,GRC,2011,4643.446
Greece,GRC,2012,4283.6753
Greece,GRC,2013,3797.896
Greece,GRC,2014,2909.2397
Greece,GRC,2015,3157.9214
Greece,GRC,2016,4132.1924
Greece,GRC,2017,5010.18
Greece,GRC,2018,4932.7227
Greece,GRC,2019,5445.7026
Greece,GRC,2020,6033.5996
Greece,GRC,2021,6682.6846
Greece,GRC,2022,5966.988
High-income countries,,1965,5988.0874
High-income countries,,1966,6418.724
High-income countries,,1967,6788.8647
High-income countries,,1968,7356.0337
High-income countries,,1969,8034.031
High-income countries,,1970,8625.657
High-income countries,,1971,9082.668
High-income countries,,1972,9468.6045
High-income countries,,1973,9646.848
High-income countries,,1974,9637.303
High-income countries,,1975,9237.451
High-income countries,,1976,9536.423
High-income countries,,1977,9567.591
High-income countries,,1978,9718.847
High-income countries,,1979,10107.116
High-income countries,,1980,9957.331
High-income countries,,1981,9735.396
High-income countries,,1982,9256.633
High-income countries,,1983,8990.71
High-income countries,,1984,9645.126
High-income countries,,1985,9637.753
High-income countries,,1986,9425.654
High-income countries,,1987,9855.145
High-income countries,,1988,10127.744
High-income countries,,1989,10581.732
High-income countries,,1990,10697.516
High-income countries,,1991,10929.765
High-income countries,,1992,11100.7295
High-income countries,,1993,11423.449
High-income countries,,1994,11626.676
High-income countries,,1995,12173.155
High-income countries,,1996,12689.932
High-income countries,,1997,12721.889
High-income countries,,1998,12718.424
High-income countries,,1999,12957.48
High-income countries,,2000,13388.369
High-income countries,,2001,13255.378
High-income countries,,2002,13496.453
High-income countries,,2003,13617.348
High-income countries,,2004,13820.571
High-income countries,,2005,13893.332
High-income countries,,2006,13830.681
High-income countries,,2007,14210.6455
High-income countries,,2008,14432.278
High-income countries,,2009,13841.78
High-income countries,,2010,14761.805
High-income countries,,2011,14654.965
High-income countries,,2012,14976.32
High-income countries,,2013,15161.525
High-income countries,,2014,14856.504
High-income countries,,2015,15215.52
High-income countries,,2016,15427.838
High-income countries,,2017,15482.357
High-income countries,,2018,16148.965
High-income countries,,2019,16426.398
High-income countries,,2020,15991.744
High-income countries,,2021,16349.615
High-income countries,,2022,16226.206
Hong Kong,HKG,1995,48.679382
Hong Kong,HKG,1996,3042.369
Hong Kong,HKG,1997,4670.928
Hong Kong,HKG,1998,4311.8604
Hong Kong,HKG,1999,4686.0625
Hong Kong,HKG,2000,4180.0815
Hong Kong,HKG,2001,4175.041
Hong Kong,HKG,2002,3938.989
Hong Kong,HKG,2003,2519.085
Hong Kong,HKG,2004,3623.625
Hong Kong,HKG,2005,3621.05
Hong Kong,HKG,2006,3958.975
Hong Kong,HKG,2007,3676.9932
Hong Kong,HKG,2008,4223.8325
Hong Kong,HKG,2009,4076.7095
Hong Kong,HKG,2010,5039.389
Hong Kong,HKG,2011,3989.3943
Hong Kong,HKG,2012,3643.7666
Hong Kong,HKG,2013,3403.3013
Hong Kong,HKG,2014,3246.7102
Hong Kong,HKG,2015,4115.812
Hong Kong,HKG,2016,4204.6753
Hong Kong,HKG,2017,4176.2847
Hong Kong,HKG,2018,4033.0476
Hong Kong,HKG,2019,4157.033
Hong Kong,HKG,2020,6591.5054
Hong Kong,HKG,2021,6438.609
Hong Kong,HKG,2022,6028.294
Hungary,HUN,1965,1340.8381
Hungary,HUN,1966,1657.4344
Hungary,HUN,1967,2119.6348
Hungary,HUN,1968,2657.9539
Hungary,HUN,1969,3152.9617
Hungary,HUN,1970,3524.1597
Hungary,HUN,1971,3659.1738
Hungary,HUN,1972,3937.6746
Hungary,HUN,1973,4660.699
Hungary,HUN,1974,4941.264
Hungary,HUN,1975,5456.4575
Hungary,HUN,1976,6515.78
Hungary,HUN,1977,6989.1167
Hungary,HUN,1978,7627.033
Hungary,HUN,1979,8035.5825
Hungary,HUN,1980,8666.465
Hungary,HUN,1981,8879.73
Hungary,HUN,1982,9295.439
Hungary,HUN,1983,9297.275
Hungary,HUN,1984,9504.428
Hungary,HUN,1985,9738.203
Hungary,HUN,1986,10365.943
Hungary,HUN,1987,10327.081
Hungary,HUN,1988,10248.753
Hungary,HUN,1989,10478.614
Hungary,HUN,1990,9990.266
Hungary,HUN,1991,9907.655
Hungary,HUN,1992,8713.541
Hungary,HUN,1993,9388.221
Hungary,HUN,1994,9494.486
Hungary,HUN,1995,10332.345
Hungary,HUN,1996,11550.109
Hungary,HUN,1997,10977.196
Hungary,HUN,1998,11080.667
Hungary,HUN,1999,11260.3
Hungary,HUN,2000,11008.377
Hungary,HUN,2001,12238.679
Hungary,HUN,2002,12388.812
Hungary,HUN,2003,13662.176
Hungary,HUN,2004,13493.818
Hungary,HUN,2005,13962.58
Hungary,HUN,2006,13248.621
Hungary,HUN,2007,12398.676
Hungary,HUN,2008,12253.444
Hungary,HUN,2009,10634.513
Hungary,HUN,2010,11430.469
Hungary,HUN,2011,10964.791
Hungary,HUN,2012,9816.409
Hungary,HUN,2013,9176.829
Hungary,HUN,2014,8228.303
Hungary,HUN,2015,8848.481
Hungary,HUN,2016,9512.095
Hungary,HUN,2017,10148.329
Hungary,HUN,2018,9842.534
Hungary,HUN,2019,10073.888
Hungary,HUN,2020,10453.718
Hungary,HUN,2021,11133.512
Hungary,HUN,2022,9209.361
Iceland,ISL,2007,0
India,IND,1965,4.743955
India,IND,1966,5.211954
India,IND,1967,6.8177547
India,IND,1968,7.412755
India,IND,1969,8.701471
India,IND,1970,11.351481
India,IND,1971,11.765313
India,IND,1972,12.620843
India,IND,1973,12.307608
India,IND,1974,13.619271
India,IND,1975,17.049557
India,IND,1976,20.259336
India,IND,1977,21.164537
India,IND,1978,23.121052
India,IND,1979,28.122726
India,IND,1980,16.260864
India,IND,1981,27.749521
India,IND,1982,35.567265
India,IND,1983,41.373894
India,IND,1984,46.324314
India,IND,1985,55.403675
India,IND,1986,75.701004
India,IND,1987,85.29561
India,IND,1988,97.75937
India,IND,1989,113.73609
India,IND,1990,133.1806
India,IND,1991,145.23788
India,IND,1992,159.04695
India,IND,1993,158.33179
India,IND,1994,167.75157
India,IND,1995,187.47507
India,IND,1996,200.67221
India,IND,1997,214.02654
India,IND,1998,230.48833
India,IND,1999,231.844
India,IND,2000,239.35341
India,IND,2001,235.66667
India,IND,2002,241.77452
India,IND,2003,254.39871
India,IND,2004,269.91193
India,IND,2005,297.28464
India,IND,2006,306.02176
India,IND,2007,326.22113
India,IND,2008,331.37076
India,IND,2009,401.32782
India,IND,2010,475.26175
India,IND,2011,479.36432
India,IND,2012,437.0314
India,IND,2013,379.6614
India,IND,2014,371.0208
India,IND,2015,361.3882
India,IND,2016,379.4233
India,IND,2017,395.80585
India,IND,2018,423.6387
India,IND,2019,428.3806
India,IND,2020,432.25922
India,IND,2021,441.0911
India,IND,2022,410.56332
Indonesia,IDN,1965,50.16911
Indonesia,IDN,1966,49.98498
Indonesia,IDN,1967,59.5088
Indonesia,IDN,1968,58.86957
Indonesia,IDN,1969,107.97173
Indonesia,IDN,1970,109.13847
Indonesia,IDN,1971,107.46309
Indonesia,IDN,1972,102.66605
Indonesia,IDN,1973,65.11155
Indonesia,IDN,1974,89.40586
Indonesia,IDN,1975,180.23718
Indonesia,IDN,1976,177.31429
Indonesia,IDN,1977,368.12296
Indonesia,IDN,1978,415.33878
Indonesia,IDN,1979,523.3077
